movie,sentence,score
범죄도시2,믿고보는 마동석배우님! 손석구배우님도 연기 너무 잘해요!!!,10
브로커,방향성이 없는 영화..,1
탑건: 매버릭,탐크루즈라는 배우 영화 스토리가 뻔할수도 있지만 너무 좋았다. 초반 스토리에서 지루할 수도 있지만 배경과 화려한연기력의 영상미에 음악까지 초반 필요스토리만 잔잔하게 집중하면 보상하듯 웅장하다! 탐크루즈는 실망시키지 않는다,10
브로커,…그저 그래요 나만 그런걸지도 모르지만,1
마틸다,웃기지만 절대 우습지만은 않은 영화그 안에는 꽉 찬 교훈도 있다,10
탑건: 매버릭,최고예요~!4DX추천해요~~^^!,10
브로커,석열이 쥴리가봐서 안볼겁니다.,10
탑건: 매버릭,2022년 최고의 영화였습니다.4d로 보면 훨씬 신나고 재밌어요~~~!!연기도 잘하고 스토리 구성도 좋습니다,10
써니,나도 5번 정도 본거같은데 너무너무 재밌게 봤어요.,10
탑건: 매버릭,영화관에서 봐야 될 영화,8
탑건: 매버릭,그냥 최고 보고나온데 한번 더보고싶더라이럼 끝이지,10
탑건: 매버릭,재밌어요 꼭 영화관에서 보세요,10
브로커,캐스팅 실패작..인듯 합니다.,6
탑건: 매버릭,"올해봤던 영화중 최고,,,",10
마녀(魔女) Part2. The Other One,그 자체로 괜찮다기보단 1편에서 3편으로 가는 교두보에 불과한 느낌이지만 그래도 볼만함,7
탑건: 매버릭,진짜 근래본영화중 ㄹㅈㄷ였다,10
탑건: 매버릭,존잼존잼 4dx 추천ㅠㅠㅠ 2d로 봐서 아쉬웠음ㅠㅠㅠㅠ,10
마녀(魔女) Part2. The Other One,생각없이 시간떼우며 봤는데 너무 재밌게 잘 봤당,10
탑건: 매버릭,일반관 말고 특별 상영관에서 봐라,10
탑건: 매버릭,무조건 영화관에서 봐야하는 최고의 영화,10
탑건: 매버릭,무조건보세요 최고입니다,10
탑건: 매버릭,"오랜만에 젊음과 성숙함이 만나 함께 공감하고 서로를 존중할 수 있는 영화를 보았다고 생각한다.  로망이란 무엇인가 다시금 생각하게 만들어준 영화라고 생각한다. 다른 무엇보다 그 시절의 아버지와 함께 보게된 영화라고 생각한다. 아버지의 로망과 꿈을 알게 해줘서, 그 시절의 아버지를 보여줘서 고마운 영화이다.",10
마녀(魔女) Part2. The Other One,존나머싯서 사랑해요,10
캅샵: 미친놈들의 전쟁,제목 고대로 미친놈들의 전쟁이네 ㅋㅋㅋ 재미는 그다지 모르겠다 ㅋㅋ 제라드 버틀러도 이제 갈대로 갔네 ㅋㅋ,2
탑건: 매버릭,"이틀연속으로 두번봄. 아이맥스, 4D. 둘다 볼 생각 있는 사람은 나처럼 아이맥스 포디순으로보고 아닌사람은 포디보세요",10
탑건: 매버릭,전작을 뛰어넘는 영화네요. 감동적인 향수를 자극하네요.,10
어스,개재밌어요 몇년 전에 봤는데 기억에 남아요,10
탑건: 매버릭,영화관에서 꼭 보아야 할 영화,10
탑건: 매버릭,잔인하거나 폭력적인 영화가 많은 요즘 이런 영화가 또 나올수있을까요?   전편보다 나은 속편은 없다라는 말을 깬 최고의 영화입니다!  나이들어도 탐크루즈는 최고네요!,10
해리 포터와 마법사의 돌,판타지!!!영화 별점 10,10
브로커,재밌개 잘 봤음하나도 안지루!!,10
탑건: 매버릭,"하늘, 낭만, 그리고 시네마.",10
탑건: 매버릭,한마디로 말하면 ‘가슴이 벅차오르는 영화’,10
탑건: 매버릭,인생영화에 한편추가!,10
탑건: 매버릭,오래간만에 &amp;#39;짜릿하고 느낌이있는영화 감상 했습니다!,10
탑건: 매버릭,스크린에서 두번째 줄에서 자리가 없어 보게 되었는데 ㅎㅎㅎㅎ 오히려 더 잼있었어요 완전 스릴있었음~! 톰크루즈는 늙지 않네요~,10
탑건: 매버릭,찢었다.. 또볼고에요,10
탑건: 매버릭,클래식하고 스토리가 꽤 뻔한 미국스타일 영화인데 잔잔한 감동도 따라오는 영화!,8
닥터 스트레인지: 대혼돈의 멀티버스,재밌습니다. 오랜만에 보는 마블 좋았네요!,8
탑건: 매버릭,"역시 탐 크루즈, 그 이름 하나로 끄~읕!!",10
탑건: 매버릭,오랜만에 완벽했던 영화였다. 감동,10
브로커,딸이 아이유팬이라 관람하려고 검색하다 낮은 평점에 큰 기대없이 극장을 찾았네요. 상영하는 내내 이 평점이 이해되지않았습니다. 일부 대사가 잘 안들린다는 말에는 어느정도 공감하지만 우리 가족에겐 너무 감동적이고 좋은 영화였어요. 크레딧이 끝날때까지 먹먹한 마음으로 앉아있을만큼 좋았습니다.,10
탑건: 매버릭,보는데 소름 돋음. 진심,10
탑건: 매버릭,꼭 극장가서 보세요 두번 보고 세번 보세요 !!! 와 ㅠㅠ,10
탑건: 매버릭,"진짜 4DX로 본게 신의 한 수. 전편을 안보고 보는 사람도 있겠지만 만약 안 본 사람이 있다면 이 작품의 모든 걸 즐기지 못했다고 말할 수 있겠음. 그러니 꼭 전작을 보고 가는걸 추천합니다.그리고 멋진 배우들의 연기력, 입을 다물수가 없는 어마무시한 연출과 액션, 거기다가 OST 선정까지....그야말로 단점을 찾아볼 수 없는 역대급 영화. 온몸에 전율이 몇 번 돋았는지 모르겠음앞으로 매버릭 안 본 사람 있으면 인생 절반 손해보는거라고 말해주고 다닌다!!!",10
사냥의 시간,배우들이 너무 아까운 작품~처음이다~ 보다 어이없어한적은~,2
이상한 나라의 수학자,간만에 주변에 추천해주고싶은 영화입니다,10
탑건: 매버릭,관람 후 검색해서 평점주기는 처음!!!굉장이 오랫만에 한번 더 보고 싶은 영화를 만났음!!!!,10
탑건: 매버릭,뻔한 스토리 그런데 재미있다 우씨탐형 여전히 멋있고 ?,10
탑건: 매버릭,Masterpiece...,10
극장판 윌벤져스 : 수상한 캠핑 대소동,유치원 다니는 아이와의 첫 영화관 방문이었는데 너무 좋아하네요. 근데 상영관이 많이 없고 상영시간도 하나밖에 없어서 선택폭이 좁아서 아쉬웠어요ㅜㅜ,10
탑건: 매버릭,다시 태어난다면 파일럿 도전말이필요없네요 최고입니다!!!,10
탑건: 매버릭,깔끔하고 완벽한 스토리와 액션,10
탑건: 매버릭,태어나서 평점처음준다,10
탑건: 매버릭,여느 삼류 영화와는 차원이 다른…극장에서 보셔야 하는 영화입니다.,10
탑건: 매버릭,말이 필요 없는 명작입니다..꼭 영화관에서 보세요,10
탑건: 매버릭,4DX로 봐야됨...ㅠㅠㅠ,10
쥬라기 월드: 도미니언,"쥬라기 월드 시리즈의 마지막인 도미니언은 루즈한 편이긴 하지만 그래도 재밌게 잘봤습니다. 원년멤버들 나온것도 좋았고요 쥬라기 월드1,2,3 다 영화관에서 봐서 쥬라기월드 시리즈와의 의리는 지켰네요^^ ㅎㅎ 재밌게 잘 봤습니다",8
탑건: 매버릭,정말 재밌게 봤습니다 강추!!,10
탑건: 매버릭,1편 꼭 보고 가세요  잼잼,10
스타워즈: 라이즈 오브 스카이워커,그러니까 스카이워커 가문이 결국 펠퍼틴 가문에게 몰락당하는거라니. 진정한 승자는 황제였네.,2
불도저에 탄 소녀,주인공 연기가 다했다~~^^재밌게 봤습니다 조금더 강력한 액션이길 바랬지만 그래도 재밌었습니다,10
탑건: 매버릭,진짜 나의 탑건~!톰형 역시 실망시키지않았어.36년만의 속편이 레젼드가 될줄이야.역시 남자영화 탑건!  포에버..,10
탑건: 매버릭,이 영화 보고 집가서 롤 킨뒤 바로 탑코르키 픽 박았습니다.,10
탑건: 매버릭,식스센스 이후로 극장에서 박수치고 나왔음,10
범죄도시2,존잼ㅋㅋㅋㅋ 마동석 졸귀,10
마녀(魔女) Part2. The Other One,호불호가 근데 많이 갈리는데 난 겁나게 재밌게 봤은,10
마녀(魔女) Part2. The Other One,"기대가 큰 만큼 실망은 배가 됩니다. 파트2가 되면서 영화가 쓰레기가 되었네요. 이런 표현 쓰고 싶지 않았지만, 사실입니다. 오늘 봤습니다.",1
탑건: 매버릭,믿고보는 톰크루즈 ...  완성도 높고 스릴넘치는 영화 입니다.4D로도 보고싶은 영화 입니다.,10
암수살인,"하... 지금 생각해도 짜증난다. 황해, 추격자, 범죄도시 처럼 스릴 액션 기대했는데 그딴거 전혀 없고 지들끼리 쑥덕쑥덕 거리다가 끝남. 회사에서 영화 타임으로 내가 이거 보자고 해서 애매했다가 영화 끝나고 개 욕먹었음.",2
탑건: 매버릭,톰크루즈는 &amp;#34;미션임파서블&amp;#34;인줄 알았다. 하지만 오늘부터 나에게 톰크루즈는 &amp;#34;탑건&amp;#34;이다.,10
탑건: 매버릭,예고편을 다시찍거나 안보고 봐야함...,10
탑건: 매버릭,정말 스토리 예측이 전부 가능하지만 그래도 손에 땀을 쥐게 만들고 너무 재밌어요 최고...,10
탑건: 매버릭,내가 조종하는줄~옛날 탑건 주제곡 나올때 눈문날 뻔!!강추!!,10
데드락: 라스트 리벤지,주인공이 밧줄타고 내려오는장면은 명장면이였음지들도 편집하면서 졸라웃었을듯ㅋㅋㅋ숙취연기는잘하는데 액션은 진짜못봐주겠네브루스 은퇴전에 바짝땡기려고 여기저기 c급영화까지 출연한듯,1
탑건: 매버릭,인생영화로 등극시켜도 될것같다  정말 심금을 울리는 영화.극장에서 봐야함. 왜 눈물이 나는지 모르겠다. 비행 연출로는 유일무이한 영화이지않을까 싶다,10
브로커,중간에 나오고싶었던 영화 ..,1
브로커,고레에다 히로카즈에게 속도가 아닌 깊이에서 불호를 느낄 날이 올 줄이야,6
탑건: 매버릭,"인생 첫 리뷰, 10점 만점, 감성 최고 ㅠㅠ",10
탑건: 매버릭,말이  필요없습니다~공부열심히해서 공사가려고 합니다,10
탑건: 매버릭,극장에서 볼 가치가 있는 영화! 1편을 보고 보면 더 재밌어요,10
범죄도시2,오늘 영화관 갔다왔는데 오랜만에 속이 뻥 뚫리는 시원한 느낌 간만에 받아서 기분 좋아요ㅎㅎ 웃길때는 제대로 웃기고 무서울땐 제대로 잔인하고 아 영화관를 얼마만에 간건지 그 오랜만에 갔는데 전혀 실망하지 않음 감사해요!,10
범죄도시2,잔인했지만 모든 배우들 연기 멋졌어요. 시간 가는 줄 모르게 봤어요.,10
탑건: 매버릭,얼마만에 영화다운 영화를 보았는지 감동,10
탑건: 매버릭,대명사로 남을 영화입니다,10
그대가 조국,사시노패스사시노패스,1
탑건: 매버릭,"인생영화… 감격, 감동으로 눈물이 똑 떨어진다 ㅜㅜ",10
탑건: 매버릭,올해 본 영화 중에 최고 끝나자마자 또 보고싶고난리,10
마녀(魔女) Part2. The Other One,갠적으로 1편보다는 내용이 부족실하다고 생각되지만 액션장면만큼은 정말 볼만합니다. 그리고 마녀의 엄마가 납치되는 장면은 전혀 예상을 못했습니다. 이정도의 영화면 극장에서 보는 것 추천합니다. 3편이 좀 빨리 개봉했으면 좋겠네요,9
탑건: 매버릭,"전편, 옛 것에 대한 존경심을 다루면서 과거의 잘못을 회복하는 완벽한 플롯",10
탑건: 매버릭,이런 영화가 또 나올 수 있을까?,10
마녀(魔女) Part2. The Other One,평이 좋지 않아 걱정했는데 너무 재밌었습니다. 3편을 기대하게 만드는 스토리였어요~,9
니얼굴,소소한 일상에서의 니얼굴^^ 다큐멘터리영화인데 재밌게 봤습니다^^기회가 주어지면 저도 그림 부탁하러 가고싶네요그림 선이 멋져요!,10
탑건: 매버릭,영화 시작할때 OST 다시 들었을때의 감정이 아직도 안잊혀지네요,10
탑건: 매버릭,가슴이 뛰네요 잘봤습니다,10
탑건: 매버릭,겁나 재밌고 감동함 최고,10
신비한 동물들과 덤블도어의 비밀,공들여 세운 탑을 제발로 걷어차버림,2
탑건: 매버릭,굿 존나 멋집니다. .10점,10
탑건: 매버릭,정말 최고... 숨을 쉴수 없을정도,10
스타워즈: 라스트 제다이,"정말 멋진 이야기라고 생각했는데, 많은 논란이 있었고... 결론적으로 시퀄 마지막편을 완전히 망쳐버린 작품ㅠㅠ",9
브로커,나도 누군가와 강하게 연결 되고 싶다고 느끼게 하는 영화,10
탑건: 매버릭,보고나면 아주 아주 시원함.,10
탑건: 매버릭,기대를 많이 하고 갔는데도 엄청 재밌게 봤어요. 우선 재미는 기대 이상입니다. 스토리는 좀 뻔한 느낌이 들지만 압도적으로 눈이 즐겁네요ㅎㅎ,10
탑건: 매버릭,무조건 재밌습니다 강추강추,10
탑건: 매버릭,그냥재밌음. 후회없음. 보증함.,10
그대가 조국,어처구니 없네요 조국이 한짓을 보면 말이되나 싶음,1
기도하는 남자,매불쇼 최욱님 추천으로 봤는데 생각보다 더 괜찮았어요. 인생은 바라는데로 결코 흘러가지 않음을보여주는거 같아요. 종교의 믿음과는 전혀 상관없이요.,8
마녀(魔女) Part2. The Other One,인생최악의 영화.. 도망가세요 다 댓글알바입니다,1
탑건: 매버릭,"5점이 만점이면 6점을, 10점이 만점이면 11점을 주고 싶은 영화. 이 영화를 극장에서 못 보신 분들은 아마도 평생 후회될 실수 한가지를 범하시게 될 듯.",10
탑건: 매버릭,4D로 다시 봐야 겠어요  평점10점은 첨이네요,10
마녀(魔女) Part2. The Other One,박훈정 감독님 ㅠㅠ 다시 돌아와주세요~~~,2
탑건: 매버릭,그냥 보세요 정말 재미있습니다,10
엑시트,말할것도 없이 매우 좋음,10
마녀(魔女) Part2. The Other One,너~~무 재밌게봤어요 ㅎㅎ3도 어서나왔으면,10
탑건: 매버릭,진짜 간만에 너무 재미있었어요전투기 액션신은 단언컨대 여지것 봐왔던것중에 최고입니다,10
탑건: 매버릭,역시 상업영화는 미국이 최고,10
탑건: 매버릭,평점 처음써봅니다.항공영화의 정점을 보고온 느낌입니다.,10
탑건: 매버릭,인생 최고의 영화!반드시 영화관에서 봐야하는 영화!,10
탑건: 매버릭,옛날 생각나서 너무 좋았음...88년 이후 34년간의 기다림이 모두 보상 되는 듯...,10
탑건: 매버릭,예전감성그대로 느낄수있었던 귀한작품,10
마녀(魔女) Part2. The Other One,끝날때까지 끝난게 아니다...!!내용이 없어!!,2
탑건: 매버릭,이 영화의 감동은 티비가 아닌 스크린에서 느껴야한다,10
강구바이 카티아와디,실화라고는 믿겨지지않는 감동적이고 극적인 스토리.주연 여배우의 매력과 연기력에 빠져든다.,10
탑건: 매버릭,여러모로 강추! 전편을 안봐도 보는데 큰 지장은 없지만 보고가면 감동이 배가됨,10
탑건: 매버릭,롯데 직원들이 전부 댓글 달고 있는 건지...진짜 이 평점의 영화는 아닌데...,6
